metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,"San Augustine County",TX,us-tx-405,"Whole county is shortage area"
Nonmetropolitan,"San Jacinto County",TX,us-tx-407,"Whole county is shortage area"
Nonmetropolitan,"San Saba County",TX,us-tx-411,"Whole county is shortage area"
Nonmetropolitan,"Schleicher County",TX,us-tx-413,"Whole county is shortage area"
Nonmetropolitan,"Scurry County",TX,us-tx-415,"Whole county is shortage area"
Nonmetropolitan,"Shackelford County",TX,us-tx-417,"Whole county is shortage area"
Nonmetropolitan,"Shelby County",TX,us-tx-419,"Whole county is shortage area"
Nonmetropolitan,"Sherman County",TX,us-tx-421,"Whole county is shortage area"
Nonmetropolitan,"Somervell County",TX,us-tx-425,"Whole county is shortage area"
Nonmetropolitan,"Starr County",TX,us-tx-427,"Whole county is shortage area"
Nonmetropolitan,"Stephens County",TX,us-tx-429,"Whole county is shortage area"
Nonmetropolitan,"Stonewall County",TX,us-tx-433,"Whole county is shortage area"
Nonmetropolitan,"Sutton County",TX,us-tx-435,"Whole county is shortage area"
Nonmetropolitan,"Swisher County",TX,us-tx-437,"Whole county is shortage area"
Nonmetropolitan,"Terrell County",TX,us-tx-443,"Whole county is shortage area"
Nonmetropolitan,"Terry County",TX,us-tx-445,"Whole county is shortage area"
Nonmetropolitan,"Throckmorton County",TX,us-tx-447,"Whole county is shortage area"
Nonmetropolitan,"Titus County",TX,us-tx-449,"Whole county is shortage area"
Nonmetropolitan,"Trinity County",TX,us-tx-455,"Whole county is shortage area"
Nonmetropolitan,"Tyler County",TX,us-tx-457,"Whole county is shortage area"
Nonmetropolitan,"Upton County",TX,us-tx-461,"Whole county is shortage area"
Nonmetropolitan,"Uvalde County",TX,us-tx-463,"Whole county is shortage area"
Nonmetropolitan,"Val Verde County",TX,us-tx-465,"Whole county is shortage area"
Nonmetropolitan,"Van Zandt County",TX,us-tx-467,"Whole county is shortage area"
Nonmetropolitan,"Walker County",TX,us-tx-471,"Whole county is shortage area"
Nonmetropolitan,"Ward County",TX,us-tx-475,"Whole county is shortage area"
Nonmetropolitan,"Washington County",TX,us-tx-477,"Whole county is shortage area"
Nonmetropolitan,"Wharton County",TX,us-tx-481,"Whole county is shortage area"
Nonmetropolitan,"Wheeler County",TX,us-tx-483,"Whole county is shortage area"
Nonmetropolitan,"Wilbarger County",TX,us-tx-487,"Whole county is shortage area"
Nonmetropolitan,"Willacy County",TX,us-tx-489,"Whole county is shortage area"
Nonmetropolitan,"Winkler County",TX,us-tx-495,"Whole county is shortage area"
Nonmetropolitan,"Wood County",TX,us-tx-499,"Part of county is shortage area"
Nonmetropolitan,"Yoakum County",TX,us-tx-501,"Whole county is shortage area"
Nonmetropolitan,"Young County",TX,us-tx-503,"Whole county is shortage area"
Nonmetropolitan,"Zapata County",TX,us-tx-505,"Whole county is shortage area"
Nonmetropolitan,"Zavala County",TX,us-tx-507,"Whole county is shortage area"
Nonmetropolitan,"Beaver County",UT,us-ut-001,"Whole county is shortage area"
Nonmetropolitan,"Carbon County",UT,us-ut-007,"Whole county is shortage area"
Nonmetropolitan,"Daggett County",UT,us-ut-009,"Whole county is shortage area"
Nonmetropolitan,"Duchesne County",UT,us-ut-013,"Whole county is shortage area"
Nonmetropolitan,"Emery County",UT,us-ut-015,"Whole county is shortage area"
Nonmetropolitan,"Garfield County",UT,us-ut-017,"Part of county is shortage area"
Nonmetropolitan,"Grand County",UT,us-ut-019,"Whole county is shortage area"
Nonmetropolitan,"Iron County",UT,us-ut-021,"Whole county is shortage area"
Nonmetropolitan,"Kane County",UT,us-ut-025,"Part of county is shortage area"
Nonmetropolitan,"Millard County",UT,us-ut-027,"Part of county is shortage area"
Nonmetropolitan,"Piute County",UT,us-ut-031,"Whole county is shortage area"
Nonmetropolitan,"Rich County",UT,us-ut-033,"Whole county is shortage area"
Nonmetropolitan,"San Juan County",UT,us-ut-037,"Whole county is shortage area"
Nonmetropolitan,"Sanpete County",UT,us-ut-039,"Whole county is shortage area"
Nonmetropolitan,"Sevier County",UT,us-ut-041,"Whole county is shortage area"
Nonmetropolitan,"Summit County",UT,us-ut-043,"Part of county is shortage area"
Nonmetropolitan,"Uintah County",UT,us-ut-047,"Part of county is shortage area"
Nonmetropolitan,"Wasatch County",UT,us-ut-051,"Part of county is shortage area"
Nonmetropolitan,"Wayne County",UT,us-ut-055,"Part of county is shortage area"
Nonmetropolitan,"Accomack County",VA,us-va-001,"Whole county is shortage area"
Nonmetropolitan,"Alleghany County",VA,us-va-005,"Whole county is shortage area"
Nonmetropolitan,"Bath County",VA,us-va-017,"Whole county is shortage area"
Nonmetropolitan,"Bland County",VA,us-va-021,"Whole county is shortage area"
Nonmetropolitan,"Brunswick County",VA,us-va-025,"Whole county is shortage area"
Nonmetropolitan,"Buchanan County",VA,us-va-027,"Whole county is shortage area"
Nonmetropolitan,"Buckingham County",VA,us-va-029,"Whole county is shortage area"
Nonmetropolitan,"Buena Vista City",VA,us-va-530,"Whole county is shortage area"
Nonmetropolitan,"Caroline County",VA,us-va-033,"Whole county is shortage area"
Nonmetropolitan,"Carroll County",VA,us-va-035,"Whole county is shortage area"
Nonmetropolitan,"Charlotte County",VA,us-va-037,"Whole county is shortage area"
Nonmetropolitan,"Covington City",VA,us-va-580,"Whole county is shortage area"
Nonmetropolitan,"Cumberland County",VA,us-va-049,"Whole county is shortage area"
Nonmetropolitan,"Danville City",VA,us-va-590,"Part of county is shortage area"
Nonmetropolitan,"Dickenson County",VA,us-va-051,"Whole county is shortage area"
Nonmetropolitan,"Emporia City",VA,us-va-595,"Part of county is shortage area"
Nonmetropolitan,"Essex County",VA,us-va-057,"Whole county is shortage area"
Nonmetropolitan,"Floyd County",VA,us-va-063,"Whole county is shortage area"
Nonmetropolitan,"Galax City",VA,us-va-640,"Whole county is shortage area"
Nonmetropolitan,"Grayson County",VA,us-va-077,"Whole county is shortage area"
Nonmetropolitan,"Greensville County",VA,us-va-081,"Whole county is shortage area"
Nonmetropolitan,"Halifax County",VA,us-va-083,"Whole county is shortage area"
Nonmetropolitan,"Henry County",VA,us-va-089,"Whole county is shortage area"
Nonmetropolitan,"Highland County",VA,us-va-091,"Whole county is shortage area"
Nonmetropolitan,"King George County",VA,us-va-099,"Whole county is shortage area"
Nonmetropolitan,"Lancaster County",VA,us-va-103,"Whole county is shortage area"
Nonmetropolitan,"Lee County",VA,us-va-105,"Whole county is shortage area"
Nonmetropolitan,"Lexington City",VA,us-va-678,"Whole county is shortage area"
Nonmetropolitan,"Louisa County",VA,us-va-109,"Whole county is shortage area"
Nonmetropolitan,"Lunenburg County",VA,us-va-111,"Whole county is shortage area"
Nonmetropolitan,"Martinsville City",VA,us-va-690,"Whole county is shortage area"
Nonmetropolitan,"Mecklenburg County",VA,us-va-117,"Whole county is shortage area"
Nonmetropolitan,"Middlesex County",VA,us-va-119,"Whole county is shortage area"
Nonmetropolitan,"Northampton County",VA,us-va-131,"Whole county is shortage area"
Nonmetropolitan,"Northumberland County",VA,us-va-133,"Whole county is shortage area"
Nonmetropolitan,"Norton City",VA,us-va-720,"Whole county is shortage area"
Nonmetropolitan,"Nottoway County",VA,us-va-135,"Whole county is shortage area"
Nonmetropolitan,"Orange County",VA,us-va-137,"None of county is shortage area"
Nonmetropolitan,"Page County",VA,us-va-139,"Whole county is shortage area"
Nonmetropolitan,"Patrick County",VA,us-va-141,"Whole county is shortage area"
